,date,sensor_index,location_type.x,community,latitude,longitude,daily_PM,daily_RH,Smoke
19729,2/25/24,124737,0,edgewater,41.994427,-87.66211,5.369805556,39.84027778,NA
19730,2/25/24,151606,0,south lawndale,41.83481,-87.71722,12.38452135,41.51693667,NA
19731,2/25/24,196037,0,rogers park,42.001022,-87.66438,12.67064736,36.92504259,NA
19732,2/25/24,140102,0,brighton park,41.82193,-87.69146,8.960287518,41.56451613,NA
19733,2/25/24,151188,0,near north side,41.897343,-87.62692,11.51279439,38.00934579,NA
19734,2/25/24,185239,0,NA,41.88442,-87.81662,10.26581933,23.51120448,NA
19735,2/25/24,153638,0,hyde park,41.792522,-87.58896,10.67032913,37.70028011,NA
19736,2/25/24,137622,1,edgewater,41.998116,-87.65649,2.122166667,10.76388889,NA
19737,2/25/24,189821,0,NA,42.028156,-87.68209,10.64532486,32.40254237,NA
19738,2/25/24,124685,0,edgewater,41.991535,-87.6575,1.839679943,38.9487909,NA
19739,2/25/24,171015,1,edgewater,41.99149,-87.657555,4.768344924,12.88178025,NA
19740,2/25/24,147811,0,NA,41.83537,-87.75943,10.87225175,34.97272727,NA
19741,2/25/24,150066,0,rogers park,42.00173,-87.658134,5.071575246,44.49226442,NA
19742,2/25/24,188475,0,NA,41.87748,-87.77712,11.90486111,31.27222222,NA
19743,2/25/24,166645,1,near north side,41.897373,-87.627304,2.695680556,15.30416667,NA
19744,2/25/24,185237,0,west town,41.89235,-87.68557,11.66886648,34.54242003,NA
19745,2/25/24,171075,1,edgewater,41.994656,-87.661316,4.312055556,16.20277778,NA
19746,2/25/24,148029,0,irving park,41.9475,-87.71516,6.384187817,41.47081218,NA
19747,2/25/24,175419,0,edgewater,41.99786,-87.657005,12.14199095,43.00603318,NA
19748,2/25/24,196015,0,edgewater,41.997185,-87.657394,11.55443056,35.91527778,NA
19749,2/25/24,186099,0,NA,41.90292,-87.78548,11.432879,36.88595271,NA
19750,2/25/24,187615,0,kenwood,41.811222,-87.59382,11.2431773,40.0822695,NA
19751,2/25/24,189233,0,near west side,41.868404,-87.68851,12.87008357,32.3356546,NA
19752,2/25/24,182281,0,lake view,41.937466,-87.66412,12.56356745,40.37691238,NA
19753,2/25/24,191181,0,west town,41.895283,-87.67359,12.53075,36.73333333,NA
19754,2/25/24,192837,0,avondale,41.93369,-87.71961,10.26070432,22.77684798,NA
19755,2/25/24,195181,0,north lawndale,41.856922,-87.69554,13.02076495,42.26981919,NA
19756,2/25/24,203303,0,irving park,41.959293,-87.71308,12.23142758,30.12395543,NA
19757,2/26/24,45079,1,NA,42.0225,-87.76374,18.09611111,27.04444444,NA
19758,2/26/24,4395,0,west ridge,41.99568,-87.69189,18.4128125,30.81111111,NA
19759,2/26/24,45359,1,west ridge,41.993645,-87.69304,2.466375,16.86111111,NA
19760,2/26/24,4404,0,NA,42.02362,-87.76341,17.94541029,35.08484006,NA
19761,2/26/24,120369,0,NA,41.79734,-87.876686,18.03374638,39.02898551,NA
19762,2/26/24,6546,1,lower west side,41.856613,-87.6818,2.330807799,21.08356546,NA
19763,2/26/24,7920,0,south lawndale,41.849483,-87.69537,24.79630042,35.8038943,NA
19764,2/26/24,65791,0,loop,41.881,-87.625656,20.60654167,33.40416667,NA
19765,2/26/24,36901,1,loop,41.88437,-87.61652,6.985409722,12.01805556,NA
19766,2/26/24,39173,0,west lawn,41.76776,-87.73013,12.80740278,40.60416667,NA
19767,2/26/24,43955,1,west ridge,41.993675,-87.6932,3.691126565,18.29694019,NA
19768,2/26/24,147893,0,NA,41.8238,-87.770584,25.565875,34.77916667,NA
19769,2/26/24,175417,0,NA,41.97209,-87.86852,16.83818245,37.41364903,NA
19770,2/26/24,195173,0,near north side,41.906685,-87.64716,19.85907801,28,NA
19771,2/26/24,109598,0,west town,41.89003,-87.65576,23.61214493,32.94637681,NA
19772,2/26/24,124759,1,north park,41.98036,-87.716576,7.066416667,16.01111111,NA
19773,2/26/24,151074,0,south lawndale,41.853207,-87.690956,24.90802083,39.29444444,NA
19774,2/26/24,175921,0,lower west side,41.85944,-87.661446,24.56099306,35.77083333,NA
19775,2/26/24,51933,0,jefferson park,41.981876,-87.7778,27.38171756,33.62849873,NA
19776,2/26/24,128349,0,south deering,41.7118,-87.55293,871.3267479,53.8091922,NA
19777,2/26/24,151082,0,rogers park,41.998966,-87.65796,2730.192979,44.01666667,NA
19778,2/26/24,182245,0,logan square,41.91638,-87.71977,22.77535664,32.74405594,NA
19779,2/26/24,123003,0,edgewater,41.991123,-87.65471,14.71132823,43,NA
19780,2/26/24,133664,1,near south side,41.8595,-87.6205,14.3715,31.08333333,NA
19781,2/26/24,57579,1,edgewater,41.991753,-87.657234,0.074944444,23.47222222,NA
19782,2/26/24,124649,0,east side,41.68474,-87.53683,10.25135097,39.96239554,NA
19783,2/26/24,87741,0,west town,41.90011,-87.68288,23.86610028,54.46657382,NA
19784,2/26/24,124677,0,edgewater,41.99066,-87.66854,16.32420833,37.90277778,NA
19785,2/26/24,94003,0,mckinley park,41.824825,-87.675125,21.91534819,36.64693593,NA
19786,2/26/24,140390,1,uptown,41.975258,-87.67274,14.93555556,26.6875,NA
19787,2/26/24,96035,0,mckinley park,41.828648,-87.66791,25.06652778,42.42083333,NA
19788,2/26/24,147803,0,NA,41.861732,-87.75328,2558.821896,29.44861111,NA
19789,2/26/24,124715,1,north park,41.980335,-87.71664,8.086986111,16.04444444,NA
19790,2/26/24,192597,0,lake view,41.946285,-87.649796,21.22159722,35.53055556,NA
19791,2/26/24,101643,0,north park,41.980278,-87.71708,17.60867872,42.73435327,NA
19792,2/26/24,124737,0,edgewater,41.994427,-87.66211,16.59676389,39.09305556,NA
19793,2/26/24,196037,0,rogers park,42.001022,-87.66438,23.20137931,33.80324544,NA
19794,2/26/24,140102,0,brighton park,41.82193,-87.69146,19.85696801,36.84144645,NA
19795,2/26/24,151188,0,near north side,41.897343,-87.62692,19.76801357,34.96511628,NA
19796,2/26/24,185239,0,NA,41.88442,-87.81662,28.65550907,23.27894003,NA
19797,2/26/24,151606,0,south lawndale,41.83481,-87.71722,27.53830703,39.80918221,NA
19798,2/26/24,153638,0,hyde park,41.792522,-87.58896,22.94375694,38.58888889,NA
19799,2/26/24,137622,1,edgewater,41.998116,-87.65649,5.454513889,16.32916667,NA
19800,2/26/24,124685,0,edgewater,41.991535,-87.6575,7.521773723,38.95036496,NA
19801,2/26/24,171015,1,edgewater,41.99149,-87.657555,6.836625,16.39444444,NA
19802,2/26/24,189821,0,NA,42.028156,-87.68209,18.41756392,29.10653409,NA
19803,2/26/24,147811,0,NA,41.83537,-87.75943,24.76371866,31.49791086,NA
19804,2/26/24,150066,0,rogers park,42.00173,-87.658134,9.386415621,40.89400279,NA
19805,2/26/24,188475,0,NA,41.87748,-87.77712,23.75168296,28.79189944,NA
19806,2/26/24,166645,1,near north side,41.897373,-87.627304,6.841771429,18.34,NA
19807,2/26/24,185237,0,west town,41.89235,-87.68557,22.53240278,29.84583333,NA
19808,2/26/24,171075,1,edgewater,41.994656,-87.661316,6.485,18.25555556,NA
19809,2/26/24,175419,0,edgewater,41.99786,-87.657005,22.50595915,43.84724689,NA
19810,2/26/24,148029,0,irving park,41.9475,-87.71516,19.14536709,33.83417722,NA
19811,2/26/24,196015,0,edgewater,41.997185,-87.657394,21.80119444,33.75277778,NA
19812,2/26/24,186099,0,NA,41.90292,-87.78548,21.79385257,32.48817803,NA
19813,2/26/24,187615,0,kenwood,41.811222,-87.59382,23.99424309,41.02328967,NA
19814,2/26/24,182281,0,lake view,41.937466,-87.66412,22.23207928,36.71070932,NA
19815,2/26/24,189233,0,near west side,41.868404,-87.68851,26.41651389,30.61527778,NA
19816,2/26/24,192837,0,avondale,41.93369,-87.71961,21.15851182,18.95688456,NA
19817,2/26/24,191181,0,west town,41.895283,-87.67359,25.17827083,33.15138889,NA
19818,2/26/24,203303,0,irving park,41.959293,-87.71308,23.00337989,28.34357542,NA
19819,2/26/24,195181,0,north lawndale,41.856922,-87.69554,27.99788889,38.33472222,NA
19820,2/27/24,45079,1,NA,42.0225,-87.76374,12.03816667,30.55277778,NA
19821,2/27/24,4395,0,west ridge,41.99568,-87.69189,24.54323611,44.55694444,NA
19822,2/27/24,45359,1,west ridge,41.993645,-87.69304,16.17955556,20.51805556,NA
19823,2/27/24,4404,0,NA,42.02362,-87.76341,31.43865278,57.73333333,NA
19824,2/27/24,120369,0,NA,41.79734,-87.876686,22.39774441,49.73882682,NA
19825,2/27/24,6546,1,lower west side,41.856613,-87.6818,0.651875,26.74722222,NA
19826,2/27/24,7920,0,south lawndale,41.849483,-87.69537,29.05484701,52.73157163,NA
19827,2/27/24,65791,0,loop,41.881,-87.625656,31.28042361,50.65555556,NA
19828,2/27/24,36901,1,loop,41.88437,-87.61652,12.1711875,17.10416667,NA
19829,2/27/24,39173,0,west lawn,41.76776,-87.73013,14.02367688,58.62952646,NA
19830,2/27/24,43955,1,west ridge,41.993675,-87.6932,17.34086806,23.08958333,NA
19831,2/27/24,124715,1,north park,41.980335,-87.71664,13.20721836,27.61613352,NA
19832,2/27/24,147893,0,NA,41.8238,-87.770584,29.75745139,49.49652778,NA
19833,2/27/24,175417,0,NA,41.97209,-87.86852,30.31078691,53.89554318,NA
19834,2/27/24,195173,0,near north side,41.906685,-87.64716,27.35416084,45.07132867,NA
19835,2/27/24,109598,0,west town,41.89003,-87.65576,29.97295522,48.57910448,NA
19836,2/27/24,124759,1,north park,41.98036,-87.716576,11.80995833,26.91944444,NA
19837,2/27/24,151074,0,south lawndale,41.853207,-87.690956,29.94479167,53.10416667,NA
19838,2/27/24,175921,0,lower west side,41.85944,-87.661446,30.28751389,52.03055556,NA
19839,2/27/24,51933,0,jefferson park,41.981876,-87.7778,26.91353947,43.17105263,NA
19840,2/27/24,128349,0,south deering,41.7118,-87.55293,2506.918097,69.23174157,NA
19841,2/27/24,151082,0,rogers park,41.998966,-87.65796,2541.336611,54.65686275,NA
19842,2/27/24,182245,0,logan square,41.91638,-87.71977,31.25812413,49.71269177,NA
19843,2/27/24,123003,0,edgewater,41.991123,-87.65471,32.93337838,43,NA
19844,2/27/24,133664,1,near south side,41.8595,-87.6205,23.74881085,48.93184979,NA
19845,2/27/24,57579,1,edgewater,41.991753,-87.657234,0.144158554,27.57301808,NA
19846,2/27/24,124649,0,east side,41.68474,-87.53683,13.78529944,49.70612813,NA
19847,2/27/24,87741,0,west town,41.90011,-87.68288,29.00602225,87.17802503,NA
19848,2/27/24,124677,0,edgewater,41.99066,-87.66854,24.3806875,48.975,NA
19849,2/27/24,94003,0,mckinley park,41.824825,-87.675125,26.52508368,48.23361227,NA
19850,2/27/24,140390,1,uptown,41.975258,-87.67274,34.02788889,32.27777778,NA
19851,2/27/24,96035,0,mckinley park,41.828648,-87.66791,31.83880556,58.34305556,NA
19852,2/27/24,147803,0,NA,41.861732,-87.75328,2508.863475,41.48607242,NA
19853,2/27/24,192597,0,lake view,41.946285,-87.649796,33.23167361,56.82638889,NA
19854,2/27/24,101643,0,north park,41.980278,-87.71708,28.27938194,68.41111111,NA
19855,2/27/24,124737,0,edgewater,41.994427,-87.66211,26.06801389,50.96805556,NA
19856,2/27/24,196037,0,rogers park,42.001022,-87.66438,35.503875,47.79333333,NA
19857,2/27/24,140102,0,brighton park,41.82193,-87.69146,24.43028711,54.76190476,NA
19858,2/27/24,151188,0,near north side,41.897343,-87.62692,28.16160225,50.09661836,NA
19859,2/27/24,185239,0,NA,41.88442,-87.81662,27.73199306,33.38888889,NA
19860,2/27/24,151606,0,south lawndale,41.83481,-87.71722,31.63059691,51.85533708,NA
19861,2/27/24,153638,0,hyde park,41.792522,-87.58896,29.13970793,48.78998609,NA
19862,2/27/24,137622,1,edgewater,41.998116,-87.65649,8.544130737,26.0945758,NA
19863,2/27/24,124685,0,edgewater,41.991535,-87.6575,13.62247813,51.53644315,NA
19864,2/27/24,171015,1,edgewater,41.99149,-87.657555,11.59225,18.60694444,NA
19865,2/27/24,147811,0,NA,41.83537,-87.75943,30.67039106,46.53002793,NA
19866,2/27/24,189821,0,NA,42.028156,-87.68209,29.54088194,44.14861111,NA
19867,2/27/24,150066,0,rogers park,42.00173,-87.658134,15.6589021,57.63496503,NA
19868,2/27/24,188475,0,NA,41.87748,-87.77712,30.83127615,43.29428173,NA
19869,2/27/24,166645,1,near north side,41.897373,-87.627304,11.82002778,25.42638889,NA
19870,2/27/24,185237,0,west town,41.89235,-87.68557,30.43442361,46.63888889,NA
19871,2/27/24,168725,1,uptown,41.9582,-87.65544,10.45058333,26.28333333,NA
19872,2/27/24,171075,1,edgewater,41.994656,-87.661316,11.44376389,20.38194444,NA
19873,2/27/24,175419,0,edgewater,41.99786,-87.657005,34.93257869,61.51331719,NA
19874,2/27/24,148029,0,irving park,41.9475,-87.71516,20.6533125,48.1175,NA
19875,2/27/24,195181,0,north lawndale,41.856922,-87.69554,33.99167361,65.12777778,NA
19876,2/27/24,196015,0,edgewater,41.997185,-87.657394,30.86836806,46.4375,NA
19877,2/27/24,186099,0,NA,41.90292,-87.78548,31.31075314,49.71687587,NA
19878,2/27/24,187615,0,kenwood,41.811222,-87.59382,30.294293,51.26093294,NA
19879,2/27/24,182281,0,lake view,41.937466,-87.66412,30.11539052,54.0209205,NA
19880,2/27/24,189233,0,near west side,41.868404,-87.68851,33.0563757,43.84636872,NA
19881,2/27/24,192837,0,avondale,41.93369,-87.71961,26.94792598,31.67178771,NA
19882,2/27/24,191181,0,west town,41.895283,-87.67359,31.52715972,47.45694444,NA
19883,2/27/24,203303,0,irving park,41.959293,-87.71308,31.79097222,39.5625,NA
19884,2/28/24,45079,1,NA,42.0225,-87.76374,3.27575,30.99027778,NA
19885,2/28/24,4395,0,west ridge,41.99568,-87.69189,6.518435327,48.27260083,NA
19886,2/28/24,45359,1,west ridge,41.993645,-87.69304,1.338958333,18.47222222,NA
19887,2/28/24,4404,0,NA,42.02362,-87.76341,6.521291667,49.89166667,NA
19888,2/28/24,120369,0,NA,41.79734,-87.876686,6.076436782,48.63793103,NA
19889,2/28/24,6546,1,lower west side,41.856613,-87.6818,0.399818689,25.68200837,NA
19890,2/28/24,7920,0,south lawndale,41.849483,-87.69537,8.675125698,48,NA
19891,2/28/24,65791,0,loop,41.881,-87.625656,9.570104167,43.67361111,NA
19892,2/28/24,36901,1,loop,41.88437,-87.61652,5.199881944,17.19444444,NA
19893,2/28/24,39173,0,west lawn,41.76776,-87.73013,9.022952522,65.51632047,NA
19894,2/28/24,43955,1,west ridge,41.993675,-87.6932,2.085875,20.24375,NA
19895,2/28/24,124715,1,north park,41.980335,-87.71664,3.164444444,19.69583333,NA
19896,2/28/24,147893,0,NA,41.8238,-87.770584,7.621694444,43.14722222,NA
19897,2/28/24,175417,0,NA,41.97209,-87.86852,7.919152778,51.79722222,NA
19898,2/28/24,195173,0,near north side,41.906685,-87.64716,7.791101974,43.17763158,NA
19899,2/28/24,109598,0,west town,41.89003,-87.65576,7.788342857,38.79714286,NA
19900,2/28/24,124759,1,north park,41.98036,-87.716576,2.589805556,19.99027778,NA
19901,2/28/24,151074,0,south lawndale,41.853207,-87.690956,8.287590278,50.81388889,NA
19902,2/28/24,175921,0,lower west side,41.85944,-87.661446,9.661696833,49.13574661,NA
19903,2/28/24,196037,0,rogers park,42.001022,-87.66438,46.04234848,58.93939394,NA
19904,2/28/24,51933,0,jefferson park,41.981876,-87.7778,9.418809135,45.44371941,NA
19905,2/28/24,128349,0,south deering,41.7118,-87.55293,1836.245049,59.32062147,NA
19906,2/28/24,151082,0,rogers park,41.998966,-87.65796,3137.592218,52.0111576,NA
19907,2/28/24,123003,0,edgewater,41.991123,-87.65471,5.547378303,43,NA
19908,2/28/24,133664,1,near south side,41.8595,-87.6205,4.576590278,42.39722222,NA
19909,2/28/24,57579,1,edgewater,41.991753,-87.657234,0.078344924,26.7093185,NA
19910,2/28/24,124649,0,east side,41.68474,-87.53683,6.080300668,54.5545657,NA
19911,2/28/24,87741,0,west town,41.90011,-87.68288,7.931995828,75.4659249,NA
19912,2/28/24,124677,0,edgewater,41.99066,-87.66854,5.313129346,46.56189152,NA
19913,2/28/24,94003,0,mckinley park,41.824825,-87.675125,7.284263889,44.49513889,NA
19914,2/28/24,140390,1,uptown,41.975258,-87.67274,11.50986111,30.09861111,NA
19915,2/28/24,96035,0,mckinley park,41.828648,-87.66791,9.364201389,53.44166667,NA
19916,2/28/24,147803,0,NA,41.861732,-87.75328,2974.980299,40.22152778,NA
19917,2/28/24,192597,0,lake view,41.946285,-87.649796,9.226849791,47.79694019,NA
19918,2/28/24,101643,0,north park,41.980278,-87.71708,6.96939415,61.93871866,NA
19919,2/28/24,124737,0,edgewater,41.994427,-87.66211,5.687375,47.24027778,NA
19920,2/28/24,140102,0,brighton park,41.82193,-87.69146,7.026167832,49.47552448,NA
19921,2/28/24,182245,0,logan square,41.91638,-87.71977,8.179414226,43.92468619,NA
19922,2/28/24,151188,0,near north side,41.897343,-87.62692,8.148117647,43.13529412,NA
19923,2/28/24,185239,0,NA,41.88442,-87.81662,8.820628492,28.54469274,NA
19924,2/28/24,151606,0,south lawndale,41.83481,-87.71722,9.799661972,48.39577465,NA
19925,2/28/24,153638,0,hyde park,41.792522,-87.58896,9.043324061,40.87065369,NA
19926,2/28/24,137622,1,edgewater,41.998116,-87.65649,2.626080893,19.0041841,NA
19927,2/28/24,124685,0,edgewater,41.991535,-87.6575,2.657681366,45.22475107,NA
19928,2/28/24,171015,1,edgewater,41.99149,-87.657555,5.309513213,18.6216968,NA
19929,2/28/24,189821,0,NA,42.028156,-87.68209,7.851743056,38.06388889,NA
19930,2/28/24,147811,0,NA,41.83537,-87.75943,12.34197917,49.3275463,NA
19931,2/28/24,188475,0,NA,41.87748,-87.77712,7.562182706,38.57601116,NA
19932,2/28/24,150066,0,rogers park,42.00173,-87.658134,4.046260504,49.89915966,NA
19933,2/28/24,166645,1,near north side,41.897373,-87.627304,3.930891365,27.80779944,NA
19934,2/28/24,185237,0,west town,41.89235,-87.68557,8.257976356,45.02642559,NA
19935,2/28/24,168725,1,uptown,41.9582,-87.65544,2.279819444,20.1,NA
19936,2/28/24,171075,1,edgewater,41.994656,-87.661316,3.579097222,20.70555556,NA
19937,2/28/24,175419,0,edgewater,41.99786,-87.657005,11.31617599,55.05921053,NA
19938,2/28/24,148029,0,irving park,41.9475,-87.71516,10.33517456,52.65087282,NA
19939,2/28/24,195181,0,north lawndale,41.856922,-87.69554,8.694589708,56.23087622,NA
19940,2/28/24,196015,0,edgewater,41.997185,-87.657394,9.183540503,43.7122905,NA
19941,2/28/24,186099,0,NA,41.90292,-87.78548,7.750725244,45.80474198,NA
19942,2/28/24,187615,0,kenwood,41.811222,-87.59382,9.730671965,46.13583815,NA
19943,2/28/24,182281,0,lake view,41.937466,-87.66412,8.166052999,50.70013947,NA
19944,2/28/24,192837,0,avondale,41.93369,-87.71961,6.577255587,29.92178771,NA
19945,2/28/24,189233,0,near west side,41.868404,-87.68851,9.796585535,42.74408901,NA
19946,2/28/24,191181,0,west town,41.895283,-87.67359,8.898840278,44.325,NA
19947,2/28/24,203303,0,irving park,41.959293,-87.71308,8.053431373,35.59243697,NA
19948,2/29/24,45079,1,NA,42.0225,-87.76374,0.717791667,25.28055556,NA
19949,2/29/24,4395,0,west ridge,41.99568,-87.69189,1.733774373,25.12116992,NA
19950,2/29/24,45359,1,west ridge,41.993645,-87.69304,1.616833333,11.59444444,NA
19951,2/29/24,4404,0,NA,42.02362,-87.76341,2.161631944,24.95972222,NA
19952,2/29/24,120369,0,NA,41.79734,-87.876686,0.045400281,27.83988764,NA
19953,2/29/24,6546,1,lower west side,41.856613,-87.6818,0.43294854,17.42280946,NA
19954,2/29/24,7920,0,south lawndale,41.849483,-87.69537,2.555048747,25.85097493,NA
19955,2/29/24,65791,0,loop,41.881,-87.625656,3.846131944,23.75694444,NA
19956,2/29/24,36901,1,loop,41.88437,-87.61652,2.480340278,8.725,NA
19957,2/29/24,43955,1,west ridge,41.993675,-87.6932,1.058449235,13.02294854,NA
19958,2/29/24,124715,1,north park,41.980335,-87.71664,0.411919332,7.602225313,NA
19959,2/29/24,147893,0,NA,41.8238,-87.770584,2.990388889,23.33958333,NA
19960,2/29/24,175417,0,NA,41.97209,-87.86852,2.300841446,30.28511822,NA
19961,2/29/24,195173,0,near north side,41.906685,-87.64716,2.504385838,18.3583815,NA
19962,2/29/24,109598,0,west town,41.89003,-87.65576,3.138944444,21.43055556,NA
19963,2/29/24,124759,1,north park,41.98036,-87.716576,0.08713491,7.678720445,NA
19964,2/29/24,151074,0,south lawndale,41.853207,-87.690956,3.319958333,27.63055556,NA
19965,2/29/24,175921,0,lower west side,41.85944,-87.661446,4.290479167,24.70833333,NA
19966,2/29/24,51933,0,jefferson park,41.981876,-87.7778,1.841546099,27.1177305,NA
19967,2/29/24,128349,0,south deering,41.7118,-87.55293,0.086924686,34.39051604,NA
19968,2/29/24,151082,0,rogers park,41.998966,-87.65796,3414.118757,29.37222222,NA
19969,2/29/24,123003,0,edgewater,41.991123,-87.65471,0.540874126,43,NA
19970,2/29/24,133664,1,near south side,41.8595,-87.6205,0.075270833,22.2875,NA
19971,2/29/24,57579,1,edgewater,41.991753,-87.657234,0.003736111,22.2125,NA
19972,2/29/24,124649,0,east side,41.68474,-87.53683,0.010556452,24.40322581,NA
19973,2/29/24,87741,0,west town,41.90011,-87.68288,3.839819193,28.98748261,NA
19974,2/29/24,124677,0,edgewater,41.99066,-87.66854,0.554229167,26.29305556,NA
19975,2/29/24,94003,0,mckinley park,41.824825,-87.675125,2.321564673,25.41724618,NA
19976,2/29/24,140390,1,uptown,41.975258,-87.67274,13.34905556,25.51388889,NA
19977,2/29/24,96035,0,mckinley park,41.828648,-87.66791,2.981657382,29.70891365,NA
19978,2/29/24,147803,0,NA,41.861732,-87.75328,3131.513264,20.06485356,NA
19979,2/29/24,171015,1,edgewater,41.99149,-87.657555,1.168875,11.00277778,NA
19980,2/29/24,192597,0,lake view,41.946285,-87.649796,3.546270833,25.88888889,NA
19981,2/29/24,101643,0,north park,41.980278,-87.71708,1.853393602,32.73713491,NA
19982,2/29/24,124737,0,edgewater,41.994427,-87.66211,0.398222222,26.13333333,NA
19983,2/29/24,140102,0,brighton park,41.82193,-87.69146,1.713222222,26.70555556,NA
19984,2/29/24,182245,0,logan square,41.91638,-87.71977,2.950531469,22.87132867,NA
19985,2/29/24,151188,0,near north side,41.897343,-87.62692,3.29987699,23.97105644,NA
19986,2/29/24,185239,0,NA,41.88442,-87.81662,2.243944056,14.64755245,NA
19987,2/29/24,151606,0,south lawndale,41.83481,-87.71722,3.629810219,28.20583942,NA
19988,2/29/24,153638,0,hyde park,41.792522,-87.58896,2.497465181,23.70473538,NA
19989,2/29/24,137622,1,edgewater,41.998116,-87.65649,0.646958333,7.1125,NA
19990,2/29/24,124685,0,edgewater,41.991535,-87.6575,0.139921541,25.5235378,NA
19991,2/29/24,147811,0,NA,41.83537,-87.75943,3.442854077,22.21030043,NA
19992,2/29/24,188475,0,NA,41.87748,-87.77712,2.33611576,19.07531381,NA
19993,2/29/24,189821,0,NA,42.028156,-87.68209,2.404409722,19.26527778,NA
19994,2/29/24,148029,0,irving park,41.9475,-87.71516,1.231834625,25.25322997,NA
19995,2/29/24,150066,0,rogers park,42.00173,-87.658134,1.177988827,28.59497207,NA
19996,2/29/24,166645,1,near north side,41.897373,-87.627304,0.660181058,13.73119777,NA
19997,2/29/24,185237,0,west town,41.89235,-87.68557,3.443191933,22.14325452,NA
19998,2/29/24,168725,1,uptown,41.9582,-87.65544,0.543080808,14.0959596,NA
19999,2/29/24,171075,1,edgewater,41.994656,-87.661316,4.591138889,17.01388889,NA
20000,2/29/24,175419,0,edgewater,41.99786,-87.657005,3.87291129,29.12741935,NA
20001,2/29/24,195181,0,north lawndale,41.856922,-87.69554,3.843923611,28.09166667,NA
20002,2/29/24,196015,0,edgewater,41.997185,-87.657394,2.723553547,21.80111266,NA
20003,2/29/24,186099,0,NA,41.90292,-87.78548,2.532375,23.86388889,NA
20004,2/29/24,187615,0,kenwood,41.811222,-87.59382,2.886847361,24.43509272,NA
20005,2/29/24,182281,0,lake view,41.937466,-87.66412,3.175345557,25.50352609,NA
20006,2/29/24,189233,0,near west side,41.868404,-87.68851,4.333118056,19.71388889,NA
20007,2/29/24,192837,0,avondale,41.93369,-87.71961,2.464503497,13.68671329,NA
20008,2/29/24,191181,0,west town,41.895283,-87.67359,3.698729167,23.72638889,NA
20009,2/29/24,203303,0,irving park,41.959293,-87.71308,3.068956885,18.24200278,NA
20010,3/1/24,45079,1,NA,42.0225,-87.76374,1.688541667,25.64305556,NA
20011,3/1/24,4395,0,west ridge,41.99568,-87.69189,6.211833333,25.625,NA
20012,3/1/24,45359,1,west ridge,41.993645,-87.69304,0.272777778,12.2875,NA
20013,3/1/24,4404,0,NA,42.02362,-87.76341,10.46429167,30.5375,NA
20014,3/1/24,120369,0,NA,41.79734,-87.876686,2.37490099,31.25884017,NA
20015,3/1/24,6546,1,lower west side,41.856613,-87.6818,0.402666667,18.50416667,NA
20016,3/1/24,7920,0,south lawndale,41.849483,-87.69537,7.634270833,31.325,NA
20017,3/1/24,65791,0,loop,41.881,-87.625656,8.985077139,29.2342216,NA
20018,3/1/24,36901,1,loop,41.88437,-87.61652,1.213305556,8.118055556,NA
20019,3/1/24,43955,1,west ridge,41.993675,-87.6932,0.7091875,14.56319444,NA
20020,3/1/24,124715,1,north park,41.980335,-87.71664,1.65725,9.3875,NA
20021,3/1/24,147893,0,NA,41.8238,-87.770584,9.0539375,29.44722222,NA
20022,3/1/24,175417,0,NA,41.97209,-87.86852,8.233516713,34.43732591,NA
20023,3/1/24,195173,0,near north side,41.906685,-87.64716,7.692055944,24.43916084,NA
20024,3/1/24,109598,0,west town,41.89003,-87.65576,8.296944444,26.80972222,NA
20025,3/1/24,151074,0,south lawndale,41.853207,-87.690956,8.308236111,32.8625,NA
20026,3/1/24,175921,0,lower west side,41.85944,-87.661446,9.707430556,30.32916667,NA
20027,3/1/24,51933,0,jefferson park,41.981876,-87.7778,8.504511218,31.12660256,NA
20028,3/1/24,128349,0,south deering,41.7118,-87.55293,2.110222841,39.55431755,NA
20029,3/1/24,151082,0,rogers park,41.998966,-87.65796,3054.000451,34.96805556,NA
20030,3/1/24,123003,0,edgewater,41.991123,-87.65471,2.481666667,43,NA
20031,3/1/24,133664,1,near south side,41.8595,-87.6205,1.8821875,27.475,NA
20032,3/1/24,57579,1,edgewater,41.991753,-87.657234,0.004923505,22.23783032,NA
20033,3/1/24,124649,0,east side,41.68474,-87.53683,0.778038943,31.4867872,NA
20034,3/1/24,87741,0,west town,41.90011,-87.68288,8.392506964,38.76183844,NA
20035,3/1/24,124677,0,edgewater,41.99066,-87.66854,2.7104375,29.99861111,NA
20036,3/1/24,94003,0,mckinley park,41.824825,-87.675125,7.168143255,29.89568846,NA
20037,3/1/24,140390,1,uptown,41.975258,-87.67274,53.34358832,24.00139082,NA
20038,3/1/24,96035,0,mckinley park,41.828648,-87.66791,8.782590278,34.80833333,NA
20039,3/1/24,147803,0,NA,41.861732,-87.75328,2789.340972,24.74722222,NA
20040,3/1/24,171015,1,edgewater,41.99149,-87.657555,2.924166667,12.39722222,NA
20041,3/1/24,192597,0,lake view,41.946285,-87.649796,8.486145833,31.62083333,NA
20042,3/1/24,101643,0,north park,41.980278,-87.71708,7.088458333,37.96527778,NA
20043,3/1/24,124737,0,edgewater,41.994427,-87.66211,2.421418637,31.3240612,NA
20044,3/1/24,124759,1,north park,41.98036,-87.716576,0.971763889,9.55,NA
20045,3/1/24,140102,0,brighton park,41.82193,-87.69146,5.762064156,32.80474198,NA
